ID,Posted at,Screen name,Text
451816293059289088,2014-04-03 20:19:33 +0000,cliotropic,"RT @genschaffner: .@tjowens put up pieces of description as they are done, don't wait for the finished finding aid #radtech14"
451816268803608576,2014-04-03 20:19:27 +0000,cliotropic,.@tjowens is describing an approach to archives description that doesn’t rely on EAD; argues HTML is better than nothing. #radtech14
451816206002323456,2014-04-03 20:19:12 +0000,genschaffner,".@tjowens put up pieces of description as they are done, don't wait for the finished finding aid #radtech14"
451816115761864705,2014-04-03 20:18:51 +0000,ronallo,Using visitor and use analytics of collection guides to determine what to digitize. #radtech14
451816101325049856,2014-04-03 20:18:47 +0000,K8_Bowers,"RT @genschaffner: .@meau: Google doesn't want to index the components in a finding aid, instead wants to index the collection #radtech14 argh..."
451816005577486336,2014-04-03 20:18:24 +0000,maryelings,"Yes @genschaffner: ""digital labor is real labor, digital labor is skilled labor"" -Barnes #radtech14"
451815960425795585,2014-04-03 20:18:13 +0000,genschaffner,".@meau: Google doesn't want to index the components in a finding aid, instead wants to index the collection #radtech14 argh..."
451815950283980800,2014-04-03 20:18:11 +0000,charlouise966,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451815946647511040,2014-04-03 20:18:10 +0000,cliotropic,.@meau talks about using analytics of finding-aid page access to guide choices about collection digitization. #radtech14
451815749632684032,2014-04-03 20:17:23 +0000,JudyRuttenberg,RT @maryelings: Before google books we didn't think scanning millions of books was possible - we need at scale digitization for #archives #radtech14
451815700835733504,2014-04-03 20:17:12 +0000,Sinaphile,"RT @K8_Bowers: ""Archivists are not secretaries for dead people"" #radtech14 @meau"
451815598163755010,2014-04-03 20:16:47 +0000,genschaffner,.@tjowens break down the canonical nature of a description of archival collection - researchers augment and improve finding aid #radtech14
451815531587596288,2014-04-03 20:16:31 +0000,cliotropic,RT @maryelings: Before google books we didn't think scanning millions of books was possible - we need at scale digitization for #archives #radtech14
451815489829085184,2014-04-03 20:16:21 +0000,maryelings,Before google books we didn't think scanning millions of books was possible - we need at scale digitization for #archives #radtech14
451815480454807552,2014-04-03 20:16:19 +0000,cliotropic,.@tjowens mentions the Zotero Commons project to allow zotero-based archival photos to be credited to researchers.  #radtech14
451815273914699778,2014-04-03 20:15:30 +0000,cliotropic,.@tjowens says that crediting this work to “archivists” misrepresents the actual labor of archival description. #radtech14
451815258165108737,2014-04-03 20:15:26 +0000,life_cyclist,"RT @genschaffner: .@meau dreams of an iPhone app: researcher takes photo of archival thing, adds some/better/corrected metadata #radtech14"
451815120503848960,2014-04-03 20:14:53 +0000,cliotropic,".@tjowens wants micro-publication credits to researchers for finding aid comments/contributions, photography labor.  #radtech14"
451815111381250049,2014-04-03 20:14:51 +0000,genschaffner,".@meau dreams of an iPhone app: researcher takes photo of archival thing, adds some/better/corrected metadata #radtech14"
451814970431655937,2014-04-03 20:14:17 +0000,JudyRuttenberg,#radtech14 panel Q&A: can we aggregate all the individual photos researchers are taking in archives? can they credit for it?
451814964651888640,2014-04-03 20:14:16 +0000,cliotropic,Kahn suggests that archives make use of researchers’ personal-use photos. #radtech14
451814775459442690,2014-04-03 20:13:31 +0000,ruthbrarian,"RT @cliotropic: .@meau says: Princeton has a comment feature on every finding-aid page, to enable researcher contributions.  #radtech14"
451814680307462145,2014-04-03 20:13:08 +0000,life_cyclist,"RT @cliotropic: .@meau says: Princeton has a comment feature on every finding-aid page, to enable researcher contributions.  #radtech14"
451814634732134400,2014-04-03 20:12:57 +0000,cliotropic,".@meau says: Princeton has a comment feature on every finding-aid page, to enable researcher contributions.  #radtech14"
451814516851228672,2014-04-03 20:12:29 +0000,cliotropic,Barnes advocates for signs in #archives welcoming researchers to contribute information to finding aids.  #radtech14
451814481975574528,2014-04-03 20:12:21 +0000,K8_Bowers,"RT @genschaffner: ""digital labor is real labor, digital labor is skilled labor"" -Barnes #radtech14"
451814319899312128,2014-04-03 20:11:42 +0000,cliotropic,"Going to discussion here, moderated by Ellen Shea of @SchlesingerLib. #radtech14"
451814210063069184,2014-04-03 20:11:16 +0000,genschaffner,"""digital labor is real labor, digital labor is skilled labor"" -Barnes #radtech14"
451814173249658880,2014-04-03 20:11:07 +0000,cliotropic,Barnes: “Digital labor is skilled labor.” Needs to be taken into account by funders. #radtech14
451814016017772544,2014-04-03 20:10:30 +0000,cliotropic,Barnes: Researchers want to be able to contribute information to finding aids when we discover it.  I’ve made this point b4 too. #radtech14
451813919699791872,2014-04-03 20:10:07 +0000,ElevatrSpeech,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451813910585569280,2014-04-03 20:10:05 +0000,genschaffner,"""someone's audio footprint may be much larger than their paper footprint"" and the the hope for a new kind of digital finding aid #radtech14"
451813897268629504,2014-04-03 20:10:02 +0000,JudyRuttenberg,"#radtech14 Barnes says voice recognition technology could provide access to radio, other audio record impossible to process manually"
451813842751094785,2014-04-03 20:09:49 +0000,cliotropic,Barnes: finding aids can help us talk about the multimedia culture of the 19th century. #radtech14
451813717031010304,2014-04-03 20:09:19 +0000,cliotropic,.@USHistoryScene is a group blog; speaker here is Rhae Lynn Barnes of Harvard. #radtech14
451813518934016000,2014-04-03 20:08:31 +0000,cliotropic,.@USHistoryScene A Lakota winter count would be described very differently by an archivist & a Native expert. #radtech14
451813502316195840,2014-04-03 20:08:27 +0000,nasaylor,RT @cliotropic: .@USHistoryScene uses facial recognition software to track vernacular/amateur performers of blackface at the local level. #radtech14
451813380912066560,2014-04-03 20:07:58 +0000,maryelings,My life in an ephemera box - love that description of research focus by Rhae Lynn Barnes #radtech14
451813349714821120,2014-04-03 20:07:51 +0000,cliotropic,.@USHistoryScene on international print infrastructure distributing the function & dissemination of Jim Crow blackface culture. #radtech14
451813345948352512,2014-04-03 20:07:50 +0000,life_cyclist,"RT @genschaffner: ""Most finding aids don't describe what's in the ephemera box and that's where my life is..."" #radtech14 politics of archival description"
451813164737654785,2014-04-03 20:07:07 +0000,genschaffner,"""Most finding aids don't describe what's in the ephemera box and that's where my life is..."" #radtech14 politics of archival description"
451813114858967040,2014-04-03 20:06:55 +0000,life_cyclist,RT @ronallo: Life in the ephemera box. #radtech14
451813016926171137,2014-04-03 20:06:32 +0000,cliotropic,.@USHistoryScene addresses  lack of finding-aid keywords for blackface-related items. “Ephemera” folders are core of her work. #radtech14
451813004766892032,2014-04-03 20:06:29 +0000,ronallo,Life in the ephemera box. #radtech14
451812798419697664,2014-04-03 20:05:40 +0000,cliotropic,.@USHistoryScene uses facial recognition software to track vernacular/amateur performers of blackface at the local level. #radtech14
451812744741027840,2014-04-03 20:05:27 +0000,JudyRuttenberg,#radtech14 CLIR-funded historian Rhae Lynn Barnes using facial recognition in research in photo archives
451812378628595712,2014-04-03 20:03:59 +0000,cliotropic,.@USHistoryScene works on the history of blackface minstrelsy; uses GIS to reconstruct records of C19 fraternal orders. #radtech14
451812338744573952,2014-04-03 20:03:50 +0000,USHistoryScene,"RT @cliotropic: Next up #radtech14: Rhae Lynn Barnes, cofounder of @USHistoryScene, currently a @CLIR funded researcher & instructor at Harvard."
451812146239000576,2014-04-03 20:03:04 +0000,cliotropic,"RT @genschaffner: I'm old person remembering listening to panel on topic-modeling CDL finding aids in maybe, oh, 2007 at a DLF #radtech14 #heworksatgooglenow"
451812088517001216,2014-04-03 20:02:50 +0000,dsantam,"RT @cliotropic: .@tjowens imagine sheet-feed scanning and OCR, fed through fondz, as a way to access recent records #radtech14"
451812054857695232,2014-04-03 20:02:42 +0000,cliotropic,"Next up #radtech14: Rhae Lynn Barnes, cofounder of @USHistoryScene, currently a @CLIR funded researcher & instructor at Harvard."
451811830256918528,2014-04-03 20:01:49 +0000,ProfessMoravec,"RT @cliotropic: .@tjowens Topics don’t mean anything until a human interprets them. Archivists can use fondz, then describe each topic. #radtech14"
451811795700043776,2014-04-03 20:01:41 +0000,genschaffner,"I'm old person remembering listening to panel on topic-modeling CDL finding aids in maybe, oh, 2007 at a DLF #radtech14 #heworksatgooglenow"
451811734387712000,2014-04-03 20:01:26 +0000,cliotropic,"Kahn: her Columbia undergrad students, *very* digital-friendly, say they still want finding aids.  #radtech14"
451811576665100288,2014-04-03 20:00:48 +0000,cliotropic,Kahn: finding aid scope-&-content descriptions make it easier to plan yr work than database searches do. (Funding applications!) #radtech14
451811423904350209,2014-04-03 20:00:12 +0000,silvia_mazzini,"RT @cliotropic: Getting ready for #radtech14, the @RadInstitute Workshop on Technology & Archival Processing. Today's agenda: http://t.co/EsaSYIYhcz"
451811326890094592,2014-04-03 19:59:49 +0000,cliotropic,Kahn wishes more researchers footnoted finding-aid headnotes. They’re key intellectual resources for her work. #radtech14
451811079107379200,2014-04-03 19:58:50 +0000,cliotropic,Kahn: arranging and organizing done by archivists is important for researchers. She likes serendipity in physical collections  #radtech14
451811046786088960,2014-04-03 19:58:42 +0000,K8_Bowers,Fondz https://t.co/IzBCMy3b0k #radtech14
451810775062315008,2014-04-03 19:57:37 +0000,cliotropic,Kahn works on lots of different archives; also uses lots of born-digital items. We need full-text search *and* trad archives work #radtech14
451810666329149440,2014-04-03 19:57:11 +0000,silvia_mazzini,"RT @cliotropic: .@tjowens future directions: named-entity extraction; faceted browsing to explore; workflows so humans can accept, reject, etc #radtech14"
451810461248671744,2014-04-03 19:56:22 +0000,silvia_mazzini,"RT @mike_rush: For the record, EAD3 will provide much better support for including identifiers for things like geonames. #radtech14"
451810420635205632,2014-04-03 19:56:13 +0000,genschaffner,"@rschon @cliotropic @tjowens yes, we are getting somewhere here #radtech14 (that was fast)"
451810407175716864,2014-04-03 19:56:09 +0000,cliotropic,".@tjowens wraps up. Next: Suzanne Kahn, Ph.D. candidate in US history at Columbia. Works on history of divorce & gendered welfare #radtech14"
451810367442673664,2014-04-03 19:56:00 +0000,wirehead,"RT @K8_Bowers: ""Archivists are not secretaries for dead people"" #radtech14 @meau"
451810366453211137,2014-04-03 19:56:00 +0000,nasaylor,@tjowens Way to represent! #radtech14
451810324736643072,2014-04-03 19:55:50 +0000,rschon,"Now Suzanne Kahn a 5th yr PhD student at Columbia - no PPTs bc ""not tech savvy."" #radtech14 No apologies necessary for me!!!"
451810050127200256,2014-04-03 19:54:44 +0000,ronallo,Role of archivists in curating output from automated tools. Using their knowledge and context. #radtech14
451810013166972929,2014-04-03 19:54:36 +0000,maryelings,We also have to give researchers access to data so they can do their own topic modeling  #radtech14
451809971538493440,2014-04-03 19:54:26 +0000,cliotropic,"@rschon @tjowens In practice, there’s a borderland, e.g. early 20th century collections w/interfiled typescript and manuscript #radtech14"
451809919642402816,2014-04-03 19:54:13 +0000,genschaffner,"RT @mike_rush: On @tjowens's Sagan-related slide:""Who can scale heaven?"" I don't know, but it would be easiser if heaven had a CC0 license. #radtech14"
451809857310818304,2014-04-03 19:53:58 +0000,genschaffner,.@tjowens crazy idea that the traverse from sheetfeeding then OCR then topic-modeling is automating the easy parts of processing #radtech14
451809822011572224,2014-04-03 19:53:50 +0000,melindahaunton,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451809725378998272,2014-04-03 19:53:27 +0000,cliotropic,RT @rschon: Talk from @tjowens might seem to suggest that traditional archival processing only makes sense for non-OCR'able items #radtech14
451809716830613504,2014-04-03 19:53:25 +0000,amusedmuse,"RT @K8_Bowers: ""Archivists are not secretaries for dead people"" #radtech14 @meau"
451809701513003008,2014-04-03 19:53:21 +0000,JudyRuttenberg,.@tjowens: https://t.co/WcOEHFNRi4 can work for OCRed text like born-digital text; archivists can add description to topics #radtech14
451809692600516609,2014-04-03 19:53:19 +0000,cliotropic,".@tjowens future directions: named-entity extraction; faceted browsing to explore; workflows so humans can accept, reject, etc #radtech14"
451809685646364673,2014-04-03 19:53:17 +0000,rschon,Talk from @tjowens might seem to suggest that traditional archival processing only makes sense for non-OCR'able items #radtech14
451809595628191744,2014-04-03 19:52:56 +0000,brewsternorth,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451809533737054209,2014-04-03 19:52:41 +0000,life_cyclist,All this talk of robots means I now have Kraftwerk playing in my head. #radtech14
451809474203119616,2014-04-03 19:52:27 +0000,mike_rush,"On @tjowens's Sagan-related slide:""Who can scale heaven?"" I don't know, but it would be easiser if heaven had a CC0 license. #radtech14"
451809348818595840,2014-04-03 19:51:57 +0000,cliotropic,".@tjowens imagine sheet-feed scanning and OCR, fed through fondz, as a way to access recent records #radtech14"
451809227968114688,2014-04-03 19:51:28 +0000,cliotropic,".@tjowens fondz is a “topical point of entry to explore 19,000 digital files from 300 floppies.” you could use it for OCRed text. #radtech14"
451809140390641664,2014-04-03 19:51:07 +0000,lynnemthomas,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451809140378046464,2014-04-03 19:51:07 +0000,RBMSinfo,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451809046069514240,2014-04-03 19:50:45 +0000,genschaffner,"""topics don't mean anything until a human interprets them"" .@tjowens so the robots do the topic-modeling and the archivists think #radtech14"
451809028134690816,2014-04-03 19:50:41 +0000,cliotropic,".@tjowens fondz provides links to HTML representation of each document, accessible per-topic. #radtech14"
451808867484467201,2014-04-03 19:50:02 +0000,cliotropic,".@tjowens Topics don’t mean anything until a human interprets them. Archivists can use fondz, then describe each topic. #radtech14"
451808825239416832,2014-04-03 19:49:52 +0000,archivesnext,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451808567696183297,2014-04-03 19:48:51 +0000,supriyavpw,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451808536591613952,2014-04-03 19:48:43 +0000,triplingual,RT @cliotropic: .@tjowens: fondz http://t.co/QPYbQBWA1F shoves a set of born-digital items into MALLET & makes an HTML page with a topic model. #radtech14
451808480606060544,2014-04-03 19:48:30 +0000,cliotropic,".@tjowens walks through a set of screens from fondz to show how it works; identifying media types, showing keywords. #radtech14"
451808465028415488,2014-04-03 19:48:26 +0000,genschaffner,RT @maryelings: We cannot assume to know how and what researchers want to find - topic modeling is one way forward @tjowens #radtech14
451808450222108672,2014-04-03 19:48:23 +0000,supriyavpw,"RT @K8_Bowers: ""Archivists are not secretaries for dead people"" #radtech14 @meau"
451808268588171264,2014-04-03 19:47:40 +0000,genschaffner,.@ronallo I'm wondering if they wouldn't know better what they need and want than I would. #radtech14
451808261436887040,2014-04-03 19:47:38 +0000,life_cyclist,RT @cliotropic: .@tjowens: fondz http://t.co/QPYbQBWA1F shoves a set of born-digital items into MALLET & makes an HTML page with a topic model. #radtech14
451808234475888641,2014-04-03 19:47:32 +0000,ruthbrarian,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451808226749988864,2014-04-03 19:47:30 +0000,cliotropic,.@tjowens: fondz http://t.co/QPYbQBWA1F shoves a set of born-digital items into MALLET & makes an HTML page with a topic model. #radtech14
451808177366241280,2014-04-03 19:47:18 +0000,JudyRuttenberg,.@tjowens points to http://t.co/Uo2PIMHC71 as open source topic modeling tool out of @UMass #radtech14
451808118759243776,2014-04-03 19:47:04 +0000,K8_Bowers,"RT @cliotropic: .@tjowens says: for born-digital items, shove them into topic-modeling software (  http://t.co/a3R5cYf03Y ) & use for discovery  #radtech14"
451808111398252544,2014-04-03 19:47:02 +0000,maryelings,We cannot assume to know how and what researchers want to find - topic modeling is one way forward @tjowens #radtech14
451807987225882624,2014-04-03 19:46:33 +0000,melindahaunton,"RT @life_cyclist: ""archivists are not secretaries for dead people"" - @meau #radtech14"
451807976266145794,2014-04-03 19:46:30 +0000,genschaffner,"RT @cliotropic: .@tjowens says: for born-digital items, shove them into topic-modeling software (  http://t.co/a3R5cYf03Y ) & use for discovery  #radtech14"
451807959199526912,2014-04-03 19:46:26 +0000,K8_Bowers,Topic modeling  #radtech14
451807844841816064,2014-04-03 19:45:59 +0000,stefarchivist,"RT @life_cyclist: ""archivists are not secretaries for dead people"" - @meau #radtech14"
451807836230938624,2014-04-03 19:45:57 +0000,james3neal,"“@cliotropic: #radtech14 @RadInstitute Workshop on Tech & Archival Processing, http://t.co/cSK3qj0lj6 #archives” HT @paige_roberts"
451807800281145345,2014-04-03 19:45:48 +0000,elizabethskene,"I'm not normally a conference hashtag follower, but #radtech14 is killing it."
451807791779684352,2014-04-03 19:45:46 +0000,cliotropic,"RT @genschaffner: Speaking of cyborgs, .@tjowens is a cyborg hybrid DH scholar and ""digital archivists"" #radtech14"
451807766949425153,2014-04-03 19:45:40 +0000,cliotropic,".@tjowens says: for born-digital items, shove them into topic-modeling software (  http://t.co/a3R5cYf03Y ) & use for discovery  #radtech14"
451807666596495360,2014-04-03 19:45:16 +0000,genschaffner,"Speaking of cyborgs, .@tjowens is a cyborg hybrid DH scholar and ""digital archivists"" #radtech14"
451807464997265410,2014-04-03 19:44:28 +0000,cliotropic,.@tjowens works on archiving & preservation of born-digital items; example is a collection of floppy disks with wordperfect docs #radtech14
451807324311941120,2014-04-03 19:43:54 +0000,libcce,RT @cliotropic: Source code for fondz on Github: http://t.co/QPYbQBWA1F talk to @edsu about it by posting tickets on the Github repository #radtech14
451807231039008768,2014-04-03 19:43:32 +0000,K8_Bowers,RT @cliotropic: Source code for fondz on Github: http://t.co/QPYbQBWA1F talk to @edsu about it by posting tickets on the Github repository #radtech14
451807212047192065,2014-04-03 19:43:28 +0000,nasaylor,https://t.co/ugLEQ3CpiE #radtech14
451807174713700352,2014-04-03 19:43:19 +0000,JudyRuttenberg,.@tjowens talking about https://t.co/sLKQgkYWwa as provocation - working example of automating archival description #radtech14
451807130694471680,2014-04-03 19:43:08 +0000,cliotropic,Source code for fondz on Github: http://t.co/QPYbQBWA1F talk to @edsu about it by posting tickets on the Github repository #radtech14
451807084049620992,2014-04-03 19:42:57 +0000,libcce,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451807040391094272,2014-04-03 19:42:47 +0000,life_cyclist,"RT @genschaffner: .@tjowens giving to cyborgs and ""robot overlords"" lots of the  processing born-digital collections. Why? For access! #radtech14"
451807035118850048,2014-04-03 19:42:46 +0000,K8_Bowers,"RT @mike_rush: ""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451806977979871232,2014-04-03 19:42:32 +0000,nasaylor,"Aaa, Fondz! @edsu #radtech14"
451806926117294080,2014-04-03 19:42:20 +0000,mike_rush,"""Secretaries for dead people"" 
""Robots"" 
""Cyborgs""
Real talk: Archivists are Time Lords. The context is bigger than the box. #radtech14"
451806911038775296,2014-04-03 19:42:16 +0000,cliotropic,.@tjowens talking about @edsu’s tool “fondz”: a prototype as a provocation   #radtech14
451806837344829440,2014-04-03 19:41:58 +0000,genschaffner,".@tjowens giving to cyborgs and ""robot overlords"" lots of the  processing born-digital collections. Why? For access! #radtech14"
451806749914570752,2014-04-03 19:41:38 +0000,cliotropic,".@tjowens: finding aids for facilitating access: describing, contextualizing, summarizing. #radtech14"
451806695338295297,2014-04-03 19:41:24 +0000,maryelings,@tjowens going to talk about cyborgs and finding aids - cool #radtech14 http://t.co/K4c5gX9NXu
451806635225522176,2014-04-03 19:41:10 +0000,K8_Bowers,Cyborgs! @tjowens starting to talk #radtech14
451806614648291329,2014-04-03 19:41:05 +0000,cliotropic,.@tjowens “Cyborgs & Finding Aids: Futures of Summarizing & Contextualizing Records” : augmenting the finding aid w/ technology #radtech14
451806590828425216,2014-04-03 19:41:00 +0000,kathymarquis,RT @rschon: Nice to hear that @dpla data attribution request has been uniformly honored to date. #radtech14
451806553877016576,2014-04-03 19:40:51 +0000,historivist,"RT @life_cyclist: ""archivists are not secretaries for dead people"" - @meau #radtech14"
451806548084289536,2014-04-03 19:40:49 +0000,supriyavpw,"RT @cliotropic: .@meau: finding aids are an imperfect surrogate for physical materials: ""the finding aid as map"" #radtech14"
451806485102993409,2014-04-03 19:40:34 +0000,helrond,@ronallo We are! #radtech14
451806337132158977,2014-04-03 19:39:59 +0000,cliotropic,Editorial aside: @Ida39J ’s point previously on Africana subjects & folder description is important; please voice this in Q&A? #radtech14
451806247399211008,2014-04-03 19:39:38 +0000,ronallo,Who is embedding semantic markup in collection guides? #rdfa  #radtech14
451806162766553090,2014-04-03 19:39:18 +0000,genschaffner,Yay next .@tjowens #radtech14
451806128201297920,2014-04-03 19:39:09 +0000,cliotropic,.@tjowens is now up at #radtech14.
451806031359004672,2014-04-03 19:38:46 +0000,cliotropic,MT @Ida39J: @meau especially for institutional memory within the field especially for specialized topics read - Africana subjects #radtech14
451805942041288704,2014-04-03 19:38:25 +0000,cliotropic,MT @Ida39J: @meau I am in favor of folder level description - within a series for clarity and security it is imperative #radtech14
451805821568294912,2014-04-03 19:37:56 +0000,cliotropic,"At Princeton, @meau was on team which decided to represent finding aids not as 1 long item, but at series level & googleable. #radtech14"
451805807156662272,2014-04-03 19:37:53 +0000,dsantam,RT @cliotropic: .@meau Researchers don’t care about the portal/tool for searching; they care about the records. Make finding aids googleable. #radtech14
451805705566441473,2014-04-03 19:37:29 +0000,genschaffner,"""Surrender to Google."" Break the finding aid into pieces to release the value of metadata for discovery .@meau #radtech14"
451805426523574272,2014-04-03 19:36:22 +0000,K8_Bowers,"RT @JudyRuttenberg: .@meau: researchers want the stuff, some help navigating, and all the information on story behind the story of the stuff #radtech14"
451805408362237953,2014-04-03 19:36:18 +0000,genschaffner,.@meau: researchers want the stuff rather than descriptions of the stuff #radtech14 but I'm thinking now about all those digital humanists
451805408332902400,2014-04-03 19:36:18 +0000,cliotropic,.@meau Researchers don’t care about the portal/tool for searching; they care about the records. Make finding aids googleable. #radtech14
451805392872669185,2014-04-03 19:36:14 +0000,K8_Bowers,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451805321837957120,2014-04-03 19:35:57 +0000,K8_Bowers,"RT @cliotropic: .@meau: archivists should write what researchers can’t find via internal evidence: chain of custody, collection-creation context. #radtech14"
451805301831110656,2014-04-03 19:35:52 +0000,life_cyclist,"RT @JudyRuttenberg: .@meau: researchers want the stuff, some help navigating, and all the information on story behind the story of the stuff #radtech14"
451805293299908608,2014-04-03 19:35:50 +0000,dsantam,"RT @K8_Bowers: Analysis and description, not arrangement and description, comes up again. #radtech14"
451805289550217216,2014-04-03 19:35:49 +0000,life_cyclist,"RT @mike_rush: If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451805208461737985,2014-04-03 19:35:30 +0000,JudyRuttenberg,".@meau: researchers want the stuff, some help navigating, and all the information on story behind the story of the stuff #radtech14"
451805175611932672,2014-04-03 19:35:22 +0000,mike_rush,"If descriptive practices fail to expose archivists' role in shaping archives, it is little wonder people fail to see our value. #radtech14"
451805105302822912,2014-04-03 19:35:06 +0000,maryelings,"RT @K8_Bowers: ""Archivists are not secretaries for dead people"" #radtech14 @meau"
451805083207225344,2014-04-03 19:35:00 +0000,life_cyclist,"RT @K8_Bowers: Analysis and description, not arrangement and description, comes up again. #radtech14"
451805046771302400,2014-04-03 19:34:51 +0000,K8_Bowers,"Analysis and description, not arrangement and description, comes up again. #radtech14"
451804985274400768,2014-04-03 19:34:37 +0000,cliotropic,".@meau on the Church League of America collection at Tamiment Library, NYU. Sounds like a fascinating collection. #radtech14"
451804784203673600,2014-04-03 19:33:49 +0000,cliotropic,.@meau: Curators/collectors should work to understand the history of their collections & share those explicitly via finding aid #radtech14
451804679505072129,2014-04-03 19:33:24 +0000,cbtrace,RT @JudyRuttenberg: .@meau need much better description on evidentiary value of records for researchers. #radtech14
451804475452555264,2014-04-03 19:32:35 +0000,JudyRuttenberg,.@meau need much better description on evidentiary value of records for researchers. #radtech14
451804473946800128,2014-04-03 19:32:35 +0000,genschaffner,"@ronallo did .@meau suggest that many born-digital collections might hopefully be ""self-describing""? #radtech14"
451804355709370368,2014-04-03 19:32:07 +0000,cliotropic,"RT @genschaffner: .@meau moves right away from ""what do users want from finding aids?"" To ""what do researchers want from archivists?"" #radtech14"
451804325392961536,2014-04-03 19:31:59 +0000,cliotropic,RT @ronallo: What kinds of summaries of collections do researchers want? What about for born digital collections? #radtech14
451804287996145664,2014-04-03 19:31:51 +0000,Wribrarian,RT @cliotropic: .@meau advocates writing a good scope-and-content note rather than folder-level desc; archivists as sense-makers of collections #radtech14
451804267142471680,2014-04-03 19:31:46 +0000,kallewesterling,"Happened to me recently & loved it! MT @cliotropic: @meau advocates scanning what users want, when they want it if necessary. #radtech14"
451804264118378496,2014-04-03 19:31:45 +0000,cliotropic,".@meau: archivists should write what researchers can’t find via internal evidence: chain of custody, collection-creation context. #radtech14"
451804235576135680,2014-04-03 19:31:38 +0000,brilwil,".@meau Archival description as ""A choice to guide rather than map"" #radtech14"
451804056022163456,2014-04-03 19:30:55 +0000,petrschonfeld,"RT @K8_Bowers: ""Archivists are not secretaries for dead people"" #radtech14 @meau"
451804043418288130,2014-04-03 19:30:52 +0000,ronallo,What kinds of summaries of collections do researchers want? What about for born digital collections? #radtech14
451804013538066433,2014-04-03 19:30:45 +0000,eiratansey,"RT @K8_Bowers: ""Archivists are not secretaries for dead people"" #radtech14 @meau"
451803975667286017,2014-04-03 19:30:36 +0000,Wribrarian,RT @cliotropic: .@meau is up now. What do researchers really want from finding aids/ archivists? Do they want them at all? #radtech14
451803961323163648,2014-04-03 19:30:33 +0000,life_cyclist,RT @cliotropic: .@meau advocates writing a good scope-and-content note rather than folder-level desc; archivists as sense-makers of collections #radtech14
451803933695307776,2014-04-03 19:30:26 +0000,cliotropic,.@meau advocates writing a good scope-and-content note rather than folder-level desc; archivists as sense-makers of collections #radtech14
451803888996614144,2014-04-03 19:30:15 +0000,JudyRuttenberg,".@meau: a good finding aid is a guide, archival description can evaluate rather than represent records. Guide rather than map #radtech14"
451803883837612034,2014-04-03 19:30:14 +0000,rschon,"RT @K8_Bowers: ""Archivists are not secretaries for dead people"" #radtech14 @meau"
451803846915141632,2014-04-03 19:30:05 +0000,life_cyclist,"RT @cliotropic: .@meau spends her days teaching apprentices the practicalities of writing finding aids that will be useful: guides, not maps #radtech14"
451803842871844867,2014-04-03 19:30:04 +0000,genschaffner,".@meau moves right away from ""what do users want from finding aids?"" To ""what do researchers want from archivists?"" #radtech14"
451803828741226497,2014-04-03 19:30:01 +0000,moltude,"RT @life_cyclist: ""archivists are not secretaries for dead people"" - @meau #radtech14"
451803740493086723,2014-04-03 19:29:40 +0000,cliotropic,".@meau spends her days teaching apprentices the practicalities of writing finding aids that will be useful: guides, not maps #radtech14"
451803658393362432,2014-04-03 19:29:20 +0000,terryx666,"RT @life_cyclist: ""archivists are not secretaries for dead people"" - @meau #radtech14"
451803615729303552,2014-04-03 19:29:10 +0000,frankhenzen,"RT @life_cyclist: ""archivists are not secretaries for dead people"" - @meau #radtech14"
451803575489146880,2014-04-03 19:29:01 +0000,kallewesterling,RT @JudyRuttenberg: .@meau: archivists are not just secretaries for dead people; welcome technology to do processing! #radtech14
451803531008561152,2014-04-03 19:28:50 +0000,cliotropic,".@meau now addressing what should be scanned; she advocates scanning what users want, when they want it if necessary. #radtech14"
