ID,Posted at,Screen name,Text
452136998703484928,2014-04-04 17:33:55 +0000,cliotropic,I’m totally not catching the complexity of Francisco-Revilla’s description of metrics they collected. #radtech14
452136753076654080,2014-04-04 17:32:56 +0000,cliotropic,Trace and Francisco-Revilla have an article forthcoming in JASIST about results of this experiment. #radtech14
452136714174484480,2014-04-04 17:32:47 +0000,life_cyclist,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452136453813075968,2014-04-04 17:31:45 +0000,cliotropic,"RT @mike_rush: Always good to ask ""Why?"" If you can't answer that for yourself/your institution, stop what you are doing and figure it out. #radtech14"
452136418727702529,2014-04-04 17:31:37 +0000,mike_rush,"Always good to ask ""Why?"" If you can't answer that for yourself/your institution, stop what you are doing and figure it out. #radtech14"
452136418266324993,2014-04-04 17:31:37 +0000,cliotropic,RT @pogonippy: APT prototype eval - archivists arranging 2 collections in paper and digitized using APT - gathering metrics #radtech14
452136393478004736,2014-04-04 17:31:31 +0000,cliotropic,"Francisco-Revilla describes the HCI experiment design; they used 16 student archivists, paid them, & split digital/paper tasks #radtech14"
452136344786305024,2014-04-04 17:31:19 +0000,pogonippy,APT prototype eval - archivists arranging 2 collections in paper and digitized using APT - gathering metrics #radtech14
452136175651000320,2014-04-04 17:30:39 +0000,cliotropic,"Francisco-Revilla does human-computer interaction; talking about understanding WHY users want features, how they use features #radtech14"
452136122374963200,2014-04-04 17:30:26 +0000,DanArchivist,@cliotropic @oleblanc @SchlesingerLib Would be great if @SchlesingerLib could provide links and resources from #radtech14 for the rest of us
452135950739853312,2014-04-04 17:29:45 +0000,meau,"Singing my song, in harmony -- archives for evidence. #radtech14"
452135913007898625,2014-04-04 17:29:36 +0000,cliotropic,Francisco-Revilla: Talking about an image of kids untangling a kite from a barbed-wire fence; what is this evidence FOR? #radtech14
452135688524533760,2014-04-04 17:28:43 +0000,cliotropic,"RT @pogonippy: Doing arrangement and description of digitized archives - collaboratively, remotely - APT http://t.co/6dUgC8zhBb #radtech14"
452135666122784768,2014-04-04 17:28:37 +0000,pogonippy,"RT @cliotropic: Francisco-Revilla: goal of APT Prototype 2 is to allow metrics, remote/collab work, use by different audiences #radtech14"
452135657675456512,2014-04-04 17:28:35 +0000,cliotropic,"Francisco-Revilla: stacking and arranging is neat, but what’s its intellectual use? Why do this? Why? #radtech14"
452135490716594176,2014-04-04 17:27:55 +0000,cliotropic,"Francisco-Revilla demoes Augmenting Processing Table, which is like a gigantic work surface for digital images/docs.  #radtech14"
452135471016329216,2014-04-04 17:27:51 +0000,meau,"RT @pogonippy: Doing arrangement and description of digitized archives - collaboratively, remotely - APT http://t.co/6dUgC8zhBb #radtech14"
452135416247095296,2014-04-04 17:27:38 +0000,pogonippy,RT @cliotropic: Francisco-Revilla: experiments with large multitouch surfaces for archival access; but how to measure its effectiveness? #radtech14
452135313872551936,2014-04-04 17:27:13 +0000,pogonippy,"Doing arrangement and description of digitized archives - collaboratively, remotely - APT http://t.co/6dUgC8zhBb #radtech14"
452135224345104385,2014-04-04 17:26:52 +0000,cliotropic,"Francisco-Revilla: goal of APT Prototype 2 is to allow metrics, remote/collab work, use by different audiences #radtech14"
452135179172466688,2014-04-04 17:26:41 +0000,tjowens,RT @JudyRuttenberg: #radtech14 Finding aids optimized for historians (maybe): what about journalists? Lawyers. Findings aids not like socks (1 size fits all)
452135149879435264,2014-04-04 17:26:34 +0000,JudyRuttenberg,#radtech14 Finding aids optimized for historians (maybe): what about journalists? Lawyers. Findings aids not like socks (1 size fits all)
452134940512387072,2014-04-04 17:25:44 +0000,cliotropic,"Francisco-Revilla: Augmented Processing Table, a touch interface for arranging archival items & collaborating remotely #radtech14"
452134786258444288,2014-04-04 17:25:07 +0000,cliotropic,Francisco-Revilla: experiments with large multitouch surfaces for archival access; but how to measure its effectiveness? #radtech14
452134628401627136,2014-04-04 17:24:30 +0000,cliotropic,Francisco-Revilla: A long title about technology for access & faster #archives workflows. #radtech14
452134598773059584,2014-04-04 17:24:23 +0000,amelish,RT @USHistoryScene: Really excited about speech & sound recognition tools. Let's unlock the potential of millions of radio & film clips in archives #radtech14
452134584055234560,2014-04-04 17:24:19 +0000,amelish,RT @JudyRuttenberg: #radtech14 next up: panel of experts on facial & speech recognition. Huge potential for archival processing and accessibility.
452134500617953280,2014-04-04 17:23:59 +0000,USHistoryScene,Really excited about speech & sound recognition tools. Let's unlock the potential of millions of radio & film clips in archives #radtech14
452134328068501504,2014-04-04 17:23:18 +0000,cliotropic,Luis Francisco-Revilla works in supercomputing at UT-Austin. #radtech14
452134217485656064,2014-04-04 17:22:52 +0000,cliotropic,"Now at #radtech14: Luis Francisco-Revilla, UT-Austin; Larry Goldberg, @WGBH Natl Center for Accessible Media; Conrad Rudolph, UC-Riverside"
452134042310545408,2014-04-04 17:22:10 +0000,genschaffner,RT @tjowens: Digital Cultural Heritage and the Crowd (pdf) on point for crowdsourcing convo  at #radtech14 http://t.co/tZwJBHdgrk *shameless plug*
452133968125919232,2014-04-04 17:21:52 +0000,cliotropic,Now up #radtech14: session on technologies for automated processing & access. #archives #a11y
452133955039662080,2014-04-04 17:21:49 +0000,genschaffner,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452133906725486592,2014-04-04 17:21:38 +0000,genschaffner,RT @maryelings: Archivists may become less of a translator of information organization and more of a facilitator of research  #radtech14
452133579330699264,2014-04-04 17:20:20 +0000,meau,"RT @simmstoomey: really great points on getting at ""story behind the story"" in @meau's #radtech14 talk. anecdote on re-processing CLA records is my favorite."
452133146168164352,2014-04-04 17:18:36 +0000,simmstoomey,"really great points on getting at ""story behind the story"" in @meau's #radtech14 talk. anecdote on re-processing CLA records is my favorite."
452133132159188992,2014-04-04 17:18:33 +0000,RadInstitute,"RT @cliotropic: Today I'll be tweeting from @RadInstitute Workshop on Technology & Archival Processing, sponsored by @SchlesingerLib. #archives #radtech14"
452132831733760001,2014-04-04 17:17:21 +0000,life_cyclist,"RT @mike_rush: ""Of course there are some errors. This is handwriting recognition!"" -@MonkTrainer #radtech14 The same applies to archival description."
452131192880758784,2014-04-04 17:10:51 +0000,paige_roberts,"RT @cliotropic: Today: @RadInstitute Workshop on Technology & Archival Processing, #radtech14: http://t.co/mgsWncwiAb #digitalhumanities #archives"
452130845009412096,2014-04-04 17:09:28 +0000,cliotropic,"Today: @RadInstitute Workshop on Technology & Archival Processing, #radtech14: http://t.co/mgsWncwiAb #digitalhumanities #archives"
452130093021011968,2014-04-04 17:06:29 +0000,JudyRuttenberg,#radtech14 next up: panel of experts on facial & speech recognition. Huge potential for archival processing and accessibility.
452129549824696320,2014-04-04 17:04:19 +0000,cbtrace,RT @cliotropic: Starting in a few minutes at #radtech14: Technologies for Archival Preservation & Access. The afternoon's agenda: http://t.co/UsXzBBcLth
452129397764816896,2014-04-04 17:03:43 +0000,TimHitchcock,RT @jtheibault: Pleased to learn of @MonkTrainer efforts at European historical handwriting OCR http://t.co/TAoEJxyiW6 from #radtech14
452128966514864128,2014-04-04 17:02:00 +0000,cliotropic,Starting in a few minutes at #radtech14: Technologies for Archival Preservation & Access. The afternoon's agenda: http://t.co/UsXzBBcLth
452125890521362432,2014-04-04 16:49:47 +0000,genschaffner,"snippet from @NCAMLarry in table talk: ""would we get an entirely different history of the world?"" #radtech14 think big"
452124461211205633,2014-04-04 16:44:06 +0000,lynnemthomas,RT @pogonippy: data science training for librarians and archivists: iterative approaches help to extract more meaning out of archival documents #radtech14
452124440013180928,2014-04-04 16:44:01 +0000,lynnemthomas,RT @mike_rush: My take: Handwriting recognition is another tool/concept that will shift expectations of what constitutes access to archives. #radtech14
452120210372567040,2014-04-04 16:27:12 +0000,L_Historienne,"RT @USHistoryScene: It's not that undergrads are ""uncomfortable"" with cursive, it's simply no longer taught -huge implications for colonial research #radtech14"
452119130314145792,2014-04-04 16:22:55 +0000,wellburrowed,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452119030527033344,2014-04-04 16:22:31 +0000,jackflaps,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452116092056772609,2014-04-04 16:10:50 +0000,csnesbit,"RT @USHistoryScene: It's not that undergrads are ""uncomfortable"" with cursive, it's simply no longer taught -huge implications for colonial research #radtech14"
452115975362867200,2014-04-04 16:10:23 +0000,shanakimball,RT @tjowens: Digital Cultural Heritage and the Crowd (pdf) on point for crowdsourcing convo  at #radtech14 http://t.co/tZwJBHdgrk *shameless plug*
452113900905836544,2014-04-04 16:02:08 +0000,jmadelman,"RT @USHistoryScene: It's not that undergrads are ""uncomfortable"" with cursive, it's simply no longer taught -huge implications for colonial research #radtech14"
452113563470266368,2014-04-04 16:00:48 +0000,sheishistoric,"RT @USHistoryScene: It's not that undergrads are ""uncomfortable"" with cursive, it's simply no longer taught -huge implications for colonial research #radtech14"
452113411946852352,2014-04-04 16:00:11 +0000,cliotropic,RT @mike_rush: My take: Handwriting recognition is another tool/concept that will shift expectations of what constitutes access to archives. #radtech14
452113387267575808,2014-04-04 16:00:06 +0000,timgollins,RT @mike_rush: My take: Handwriting recognition is another tool/concept that will shift expectations of what constitutes access to archives. #radtech14
452113378958671873,2014-04-04 16:00:04 +0000,cliotropic,Lunchtime! #radtech14
452113296666411008,2014-04-04 15:59:44 +0000,ruthbrarian,RT @mike_rush: My take: Handwriting recognition is another tool/concept that will shift expectations of what constitutes access to archives. #radtech14
452113178131193856,2014-04-04 15:59:16 +0000,cliotropic,"RT @USHistoryScene: It's not that undergrads are ""uncomfortable"" with cursive, it's simply no longer taught -huge implications for colonial research #radtech14"
452113155427414016,2014-04-04 15:59:10 +0000,cliotropic,RT @tjowens: Digital Cultural Heritage and the Crowd (pdf) on point for crowdsourcing convo  at #radtech14 http://t.co/tZwJBHdgrk *shameless plug*
452113151581245440,2014-04-04 15:59:09 +0000,JudyRuttenberg,#radtech14 Note to self: talk to @libcce about data scientist training for librarians!
452113137660338176,2014-04-04 15:59:06 +0000,cliotropic,RT @maryelings: Archivists may become less of a translator of information organization and more of a facilitator of research  #radtech14
452113114453262336,2014-04-04 15:59:01 +0000,cliotropic,"Table 6 on natural language toolkit for classifying documents: it’s just another tool, not something to put you out of a job. #radtech14"
452113107620757504,2014-04-04 15:58:59 +0000,mike_rush,My take: Handwriting recognition is another tool/concept that will shift expectations of what constitutes access to archives. #radtech14
452113103850053632,2014-04-04 15:58:58 +0000,tjowens,RT @pogonippy: data science training for librarians and archivists: iterative approaches help to extract more meaning out of archival documents #radtech14
452113074544463872,2014-04-04 15:58:51 +0000,maryelings,Archivists may become less of a translator of information organization and more of a facilitator of research  #radtech14
452113036288217088,2014-04-04 15:58:42 +0000,pogonippy,data science training for librarians and archivists: iterative approaches help to extract more meaning out of archival documents #radtech14
452113029069832192,2014-04-04 15:58:40 +0000,tjowens,Digital Cultural Heritage and the Crowd (pdf) on point for crowdsourcing convo  at #radtech14 http://t.co/tZwJBHdgrk *shameless plug*
452113007913734144,2014-04-04 15:58:35 +0000,genschaffner,"RT @cliotropic: @footnotesrising The general #radtech14 theme seems to be about what can computers do, so that archivists can do things computers can’t."
452112974858432512,2014-04-04 15:58:27 +0000,USHistoryScene,"It's not that undergrads are ""uncomfortable"" with cursive, it's simply no longer taught -huge implications for colonial research #radtech14"
452112923335221248,2014-04-04 15:58:15 +0000,Wribrarian,"RT @cliotropic: If you’re speaking at #radtech14, please consider putting your slides online & tweeting the URL or putting it on your slides."
452112902430806018,2014-04-04 15:58:10 +0000,Wribrarian,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452112727444815872,2014-04-04 15:57:28 +0000,cliotropic,"RT @joanftroyano: word recognition enabled by @monktrainer might draw social scientists, as well as historians, into archives #radtech14"
452112699791802368,2014-04-04 15:57:22 +0000,cliotropic,"@footnotesrising The general #radtech14 theme seems to be about what can computers do, so that archivists can do things computers can’t."
452112688915943424,2014-04-04 15:57:19 +0000,pogonippy,table 3: Monk system may be a place where archives and digital humanities communities meet and intermingle #radtech14
452112674294210560,2014-04-04 15:57:16 +0000,Wribrarian,RT @deirdrescaggs: expression of emotion in letters http://t.co/OvnnWOYBXq #radtech14
452112516966281216,2014-04-04 15:56:38 +0000,joanftroyano,"word recognition enabled by @monktrainer might draw social scientists, as well as historians, into archives #radtech14"
452112489455837184,2014-04-04 15:56:31 +0000,cliotropic,Now hearing about how undergrads are uncomfortable reading handwriting; the role of archivists in educating undergrads #radtech14
452112325399814144,2014-04-04 15:55:52 +0000,genschaffner,"RT @meau: I would say that the role of the ""processing archivist"" who just tells you what's there is already dying -- or should be dead. #radtech14"
452112302385672193,2014-04-04 15:55:47 +0000,cliotropic,We also talked about whether Monk would interoperate with @ScriptoTool #radtech14
452112193950351360,2014-04-04 15:55:21 +0000,cliotropic,Brian Wilson from @thehenryford is wondering whether Monk-like systems could be used to identify engineering drawings. #radtech14
452112126103261184,2014-04-04 15:55:05 +0000,pogonippy,"RT @meau: I would say that the role of the ""processing archivist"" who just tells you what's there is already dying -- or should be dead. #radtech14"
452112099934609408,2014-04-04 15:54:59 +0000,cbtrace,RT @rschon: Will automation lead to the decline of the processing archivist? #radtech14
452112000626462720,2014-04-04 15:54:35 +0000,cliotropic,T7: We talked about throwing enough US handwriting collections into Monk as a training set to make 18-19c handwriting googleable #radtech14
452111977553612801,2014-04-04 15:54:29 +0000,meau,"I would say that the role of the ""processing archivist"" who just tells you what's there is already dying -- or should be dead. #radtech14"
452111855977508864,2014-04-04 15:54:00 +0000,genschaffner,"Westbrook: it's not the demise of the archivist, it's the transformation of the archivist #radtech14 me: it's not about us, damn it"
452111823626862592,2014-04-04 15:53:53 +0000,rschon,Will automation lead to the decline of the processing archivist? #radtech14
452111820179116032,2014-04-04 15:53:52 +0000,meau,RT @tjowens: New to me! @tranScriptorium is training on the output from @TranscriBentham for handwriting OCR #radtech14 via @benwbrum
452111734313340928,2014-04-04 15:53:31 +0000,cliotropic,RT @tjowens: New to me! @tranScriptorium is training on the output from @TranscriBentham for handwriting OCR #radtech14 via @benwbrum
452111709243973632,2014-04-04 15:53:25 +0000,pogonippy,"divergence of opinions: is Monk system a tool for the archivist, the demise of archivist, or transformation of archivist? #radtech14"
452111683302199296,2014-04-04 15:53:19 +0000,tjowens,New to me! @tranScriptorium is training on the output from @TranscriBentham for handwriting OCR #radtech14 via @benwbrum
452111632844738560,2014-04-04 15:53:07 +0000,cliotropic,T5: Does manuscript OCR & search mean we don’t need expert description & controlled vocabularies? Where’s the archivist here? #radtech14
452111398148276225,2014-04-04 15:52:11 +0000,pogonippy,table 2: big data - surfacing sets of like things from common periods has lots of potential; table 4 multiplicity of finding aids #radtech14
452111389893885953,2014-04-04 15:52:09 +0000,cliotropic,The same tools we’re talking about for manuscript OCR are relevant for born-digital sources. #radtech14
452111221706477568,2014-04-04 15:51:29 +0000,deirdrescaggs,expression of emotion in letters http://t.co/OvnnWOYBXq #radtech14
452111188353355776,2014-04-04 15:51:21 +0000,cliotropic,"Someone else on Big Data: if big data sets make Mss OCR work, this points to cross-institutional collaboration again. #radtech14"
452111019406802944,2014-04-04 15:50:41 +0000,cliotropic,Table 4 on Mss OCR & finding aids: can we use this tech to mass-identify authors or cultural influences in building finding aids? #radtech14
452110609371652096,2014-04-04 15:49:03 +0000,cliotropic,"Table 8 was wishing for an “appliance” for manuscript OCR; right now, this is all active research, not off-the-shelf tools #radtech14"
452110393713119233,2014-04-04 15:48:12 +0000,cliotropic,"#radtech14 attendees: if you’re interested in crowdsourced manuscript transcription tools, talk to @benwbrum and @ScriptoTool."
452110185415598081,2014-04-04 15:47:22 +0000,cliotropic,I missed table 6’s report. Table 8 talked about crowdsourced manuscript transition projects as test sets for systems like Monk. #radtech14
452109790580584449,2014-04-04 15:45:48 +0000,cliotropic,"Coming back from table discussions at #radtech14; table 1 asks, is manuscript OCR useful to enable staff to do high-level description?"
452109000801550337,2014-04-04 15:42:40 +0000,jtheibault,Pleased to learn of @MonkTrainer efforts at European historical handwriting OCR http://t.co/TAoEJxyiW6 from #radtech14
452108933206142977,2014-04-04 15:42:24 +0000,sujeilugo,My TL right now: #lacuny14 #qis2014 #AERA14 #radtech14 and... #WinterSoldier
452104839770951680,2014-04-04 15:26:08 +0000,nypl_labs,RT @tingletech: Monk handwriting recognition #radtech14 http://t.co/7f8efDQGwa
452104798918410240,2014-04-04 15:25:58 +0000,sparkymonster,RT @jgieseking: Hi #radtech14 crew! We <3 yr queerness & send our best from NYC's #QIS2014 (Queer Internet Studies) -- our people must connect. cc @tjowens
452104787769966592,2014-04-04 15:25:55 +0000,riordan,RT @tingletech: Monk handwriting recognition #radtech14 http://t.co/7f8efDQGwa
452104553673277441,2014-04-04 15:24:59 +0000,jtheibault,RT @cliotropic: Medieval paleographic scale to track & measure letterform changes over time. @monktrainer #radtech14 http://t.co/8MnQ1jo3D5
452102340909080577,2014-04-04 15:16:12 +0000,lynnemthomas,RT @save4use: Amen & amen. Mandatory reading for archivists & to-be's RT @meau on the value of archival description #radtech14 http://t.co/cjY2DGhRxN …
452102133291438080,2014-04-04 15:15:22 +0000,tjowens,"""Separability versus Prototypicality in Handwritten Word Retrieval"" http://t.co/s4hAgx5kiH paper up on the web #radtech14 r .@MonkTrainer"
452102104233295874,2014-04-04 15:15:15 +0000,pogonippy,"Classifying/ranking ""mine shaft technique"" not patented and in publication - the visual was really compelling @MonkTrainer #radtech14"
452102104195559424,2014-04-04 15:15:15 +0000,cliotropic,RT @greenharr: The DH2013 paper abstract by Ritsema van Eck and @MonkTrainer: http://t.co/wYAcRa0VuP #radtech14
452102069965844481,2014-04-04 15:15:07 +0000,cliotropic,Now going to table-based what-if brainstorming discussion at #radtech14. Tweets are likely to be rare for next 35 min.
452101929691148289,2014-04-04 15:14:34 +0000,greenharr,The DH2013 paper abstract by Ritsema van Eck and @MonkTrainer: http://t.co/wYAcRa0VuP #radtech14
452101924180230144,2014-04-04 15:14:33 +0000,cliotropic,.@MonkTrainer says: his team are all AI researchers; very little paleographic knowledge. #radtech14
452101867263492096,2014-04-04 15:14:19 +0000,maryelings,"Wd love to point MONK at our 30,000 papyri fragments:  http://t.co/jAs1CQf9EF #radtech14"
452101750288580608,2014-04-04 15:13:51 +0000,cliotropic,Q from audience about humans used in Monk; experts or web-based crowds? @MonkTrainer: 1 corner of Monk works like CAPTCHA #radtech14
452101732622155776,2014-04-04 15:13:47 +0000,genschaffner,"you gotta be here to see the ""mineshaft"" metaphor with the ""mindschaft"" code for MONK #radtech14"
452101697612292096,2014-04-04 15:13:39 +0000,JudyRuttenberg,#radtech14 Q&A for Schomaker: how much expertise is needed to label manuscripts in Monk? Can mere mortals be used (the crowd?)
452101462357966848,2014-04-04 15:12:42 +0000,cliotropic,.@MonkTrainer says: the Monk software is not open source; their university is using the IP for a corporate spinoff. #radtech14
452101330258378752,2014-04-04 15:12:11 +0000,pogonippy,Spin-off company in Groningen working to see what they can do with Monk system work @MonkTrainer #radtech14
452101062003281920,2014-04-04 15:11:07 +0000,genschaffner,".@MonkTrainer on human review: reluctant to ""cut off the tail"" ""what is ugly now may be beautiful when it gets more neighbors"" #radtech14"
452100891592888320,2014-04-04 15:10:26 +0000,cliotropic,"(Except that the big screen is using the Twitter web interface, which doesn’t auto-update. We should fix that at the break.) #radtech14"
452100890686935040,2014-04-04 15:10:26 +0000,pogonippy,Strength of Monk: machine decides how it wants to segment stuff @MonkTrainer #radtech14
452100732729434112,2014-04-04 15:09:48 +0000,InfoChrisRM,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452100666224562176,2014-04-04 15:09:33 +0000,tjowens,"The @MonkTrainer work is amazing, seems like long way 2 go in basic research before it's in play for general handwriting OCR use #radtech14"
452100534976393216,2014-04-04 15:09:01 +0000,cliotropic,#radtech14 remote watchers: the twitter stream is now live on the big display screen. Perhaps we can take remote questions?
452100433138688001,2014-04-04 15:08:37 +0000,pogonippy,"Probability key in hit list for ""recognizer"" to surface best potential candidates @MonkTrainer #radtech14"
452100337445634048,2014-04-04 15:08:14 +0000,shhtrina,RT @meau: The text of yesterday's talk about the value of archival description is now on our blog. #radtech14 http://t.co/1oCGHxgFRF
452100212631564288,2014-04-04 15:07:44 +0000,cliotropic,RT @pogonippy: Celebrating great progress in machine processing of handwritten text in recent years @MonkTrainer #radtech14
452100199658569729,2014-04-04 15:07:41 +0000,cliotropic,"RT @mike_rush: So glad to hear the world ""iterative"". The tools used by @MonkTrainer may be foreign, but in may ways the process models ours. #radtech14"
452100156973142017,2014-04-04 15:07:31 +0000,brilwil,RT @pogonippy: Celebrating great progress in machine processing of handwritten text in recent years @MonkTrainer #radtech14
452099981538000896,2014-04-04 15:06:49 +0000,cliotropic,".@MonkTrainer's talk ending, doing a brief Q&A now. Tweets may be sporadic, bc Q&A is hard to catch well.  #radtech14"
452099947606056960,2014-04-04 15:06:41 +0000,mike_rush,"So glad to hear the world ""iterative"". The tools used by @MonkTrainer may be foreign, but in may ways the process models ours. #radtech14"
452099947148898305,2014-04-04 15:06:41 +0000,pogonippy,Celebrating great progress in machine processing of handwritten text in recent years @MonkTrainer #radtech14
452099825132384256,2014-04-04 15:06:12 +0000,snarkivist7,"Agreed! MT @save4use: Technically I don't do processing, but MAN am I digging the tweets out of #radtech14. These are my people!"
452099797328359424,2014-04-04 15:06:05 +0000,genschaffner,"RT @mike_rush: YOU CAN'T OCR THE TRUTH!  RT @meau ""This is not an oracle that give you the truth."" #radtech14"
452099731486175232,2014-04-04 15:05:50 +0000,cliotropic,RT @pogonippy: Knowledge of glyphs and graphemes typically in head of archivist/scholar - you use that in text processing @MonkTrainer #radtech14
452099703715659776,2014-04-04 15:05:43 +0000,cliotropic,"RT @JudyRuttenberg: Monk system is interactive machine learning over the Internet. Great presentation and project, #radtech14"
452099664461201408,2014-04-04 15:05:34 +0000,pogonippy,"RT @meau: ""This is not an oracle that give you the truth."" #radtech14"
452099663089639425,2014-04-04 15:05:34 +0000,archivesnext,"RT @meau: #radtech14 mantra: ""let the machine do that!"""
452099662963806208,2014-04-04 15:05:33 +0000,JudyRuttenberg,"Monk system is interactive machine learning over the Internet. Great presentation and project, #radtech14"
452099604323254272,2014-04-04 15:05:19 +0000,pogonippy,"RT @mike_rush: YOU CAN'T OCR THE TRUTH!  RT @meau ""This is not an oracle that give you the truth."" #radtech14"
452099558110416896,2014-04-04 15:05:08 +0000,mike_rush,"YOU CAN'T OCR THE TRUTH!  RT @meau ""This is not an oracle that give you the truth."" #radtech14"
452099545317773313,2014-04-04 15:05:05 +0000,cliotropic,".@MonkTrainer on Digging Into Data global project: Mohamed Cheriet/ETS Montreal, Andrew Piper/McGill, Elaine Treharne/Stanford #radtech14"
452099539151777792,2014-04-04 15:05:04 +0000,hryanski,"Hey DU Arrangement & Description students, check out #radtech14"
452099426048540673,2014-04-04 15:04:37 +0000,genschaffner,"RT @tjowens: RT @meau: ""This is not an oracle that give you the truth."" #radtech14 / Great to have that upfront in such a deep-tech tech talk"
452099342502215680,2014-04-04 15:04:17 +0000,pogonippy,Knowledge of glyphs and graphemes typically in head of archivist/scholar - you use that in text processing @MonkTrainer #radtech14
452099270771236864,2014-04-04 15:04:00 +0000,genschaffner,@tjowens @mike_rush great idea. that could really save scholars a lot of time. whole careers have been spent on that task #radtech14
452099247127945216,2014-04-04 15:03:54 +0000,snarkivist7,Reading all of these #radtech14 tweets is just whetting my appetite for hearing more!
452099164776988672,2014-04-04 15:03:35 +0000,JudyRuttenberg,.@MonkTrainer shows examples of semantic modeling of structured manuscripts to enable annotation #radtech14
452099162302320641,2014-04-04 15:03:34 +0000,pogonippy,Monk also using semantic modeling of difficult common structures like Acts of Leuven @MonkTrainer #radtech14
452099135219699712,2014-04-04 15:03:28 +0000,cliotropic,.@MonkTrainer now talking about Monk features for semantic modeling of legislative acts. Reminds me of @parezcoydigo a little #radtech14
452099068001808384,2014-04-04 15:03:12 +0000,historivist,Of course I leave my job at Schles right before #radtech14. Sad to be missing it!
452098912133079040,2014-04-04 15:02:34 +0000,tjowens,"RT @meau: ""This is not an oracle that give you the truth."" #radtech14 / Great to have that upfront in such a deep-tech tech talk"
452098829295566848,2014-04-04 15:02:15 +0000,cliotropic,@tjowens @mike_rush Time to conspire with @oleblanc? :) #radtech14
452098802229731330,2014-04-04 15:02:08 +0000,mike_rush,.@tjowens You would think @NHPRC would want to invest in this given their longstanding support for such projects. #radtech14
452098688375341057,2014-04-04 15:01:41 +0000,meau,"""This is not an oracle that give you the truth."" #radtech14"
452098682616160256,2014-04-04 15:01:40 +0000,morethangrass,"RT @mike_rush: Unsurprisingly, Monk's handwriting recognition works best in homogenious document sets. You want big data but consistent hands. #radtech14"
452098642321899520,2014-04-04 15:01:30 +0000,genschaffner,".@MonkTrainer on ""the importance of redundancy"" again (for scale) #radtech14 so being messy is a Good Thing?"
452098551959789570,2014-04-04 15:01:09 +0000,pogonippy,RT @mike_rush: Makes me wonder if Monk would be helpful for documentary editorial projects like Adams papers. Large groups in a single hand. #radtech14
452098479473831936,2014-04-04 15:00:51 +0000,cliotropic,".@MonkTrainer showing images of Monk’s provisional transcriptions feature; he avoided this at first, to manage user expectations. #radtech14"
452098454740033537,2014-04-04 15:00:45 +0000,pogonippy,"Despeckling: some speckles are dirty and need to be removed, some not dirty but removed ... that's life @MonkTrainer #radtech14"
452098435265871872,2014-04-04 15:00:41 +0000,gkur,RT @save4use: Amen & amen. Mandatory reading for archivists & to-be's RT @meau on the value of archival description #radtech14 http://t.co/cjY2DGhRxN …
452098434825453568,2014-04-04 15:00:41 +0000,tjowens,"@mike_rush yeah, seems like doc editing projects could be fantastic corpora for training set data #radtech14"
452098185331503104,2014-04-04 14:59:41 +0000,mike_rush,Makes me wonder if Monk would be helpful for documentary editorial projects like Adams papers. Large groups in a single hand. #radtech14
452098134681083904,2014-04-04 14:59:29 +0000,cliotropic,RT @jgieseking: Hi #radtech14 crew! We <3 yr queerness & send our best from NYC's #QIS2014 (Queer Internet Studies) -- our people must connect. cc @tjowens
452098097204969472,2014-04-04 14:59:20 +0000,cliotropic,".@MonkTrainer will render line transcriptions in modern font, or do Latin-Dutch machine translation (faulty, good for students) #radtech14"
452098056595705856,2014-04-04 14:59:10 +0000,genschaffner,"RT @tjowens: Archival tamagotchis, cyborgs, robot overlords & machine learning. Things on the table at #radtech14"
452098014912733184,2014-04-04 14:59:00 +0000,jgieseking,Hi #radtech14 crew! We <3 yr queerness & send our best from NYC's #QIS2014 (Queer Internet Studies) -- our people must connect. cc @tjowens
452097962085474304,2014-04-04 14:58:48 +0000,genschaffner,"power of scale: .@MonkTrainer often asked ""can I give you/MONK my 50 pages?"" that doesn't really help (or matter) #radtech14"
452097931580284929,2014-04-04 14:58:41 +0000,pogonippy,"RT @mike_rush: Unsurprisingly, Monk's handwriting recognition works best in homogenious document sets. You want big data but consistent hands. #radtech14"
452097820292841472,2014-04-04 14:58:14 +0000,pogonippy,"You don't see snowball effect on small corpus - that can come later, but well-labeled training examples key @MonkTrainer #radtech14"
452097786016980992,2014-04-04 14:58:06 +0000,mike_rush,"Unsurprisingly, Monk's handwriting recognition works best in homogenious document sets. You want big data but consistent hands. #radtech14"
452097762276802560,2014-04-04 14:58:00 +0000,meau,"RT @tjowens: Archival tamagotchis, cyborgs, robot overlords & machine learning. Things on the table at #radtech14"
452097754710683648,2014-04-04 14:57:58 +0000,cliotropic,"RT @tjowens: Archival tamagotchis, cyborgs, robot overlords & machine learning. Things on the table at #radtech14"
